id,party_id,party,constituency,birth_date,gender,name,family_name,given_name,sort_name,website,email,facebook,twitter,linkedin,image,source,start_date,end_date,term,substitute,death_date
0700424025906,KD,Kristdemokraterna,Stockholms län,1947,male,Mats Odell,Odell,Mats,Mats,http://www.kristdemokraterna.se/matsodell,mats.odell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0700424025906_max.jpg,http://data.riksdagen.se/person/0700424025906,2013-01-02,2014-09-29,2010,,
0700424025906,KD,Kristdemokraterna,Stockholms län,1947,male,Mats Odell,Odell,Mats,Mats,http://www.kristdemokraterna.se/matsodell,mats.odell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0700424025906_max.jpg,http://data.riksdagen.se/person/0700424025906,2010-10-06,2012-10-14,2010,,
0700424025906,KD,Kristdemokraterna,Stockholms län,1947,male,Mats Odell,Odell,Mats,Mats,http://www.kristdemokraterna.se/matsodell,mats.odell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0700424025906_max.jpg,http://data.riksdagen.se/person/0700424025906,2006-10-02,2006-10-05,2006,,
0700424025906,KD,Kristdemokraterna,Stockholms län,1947,male,Mats Odell,Odell,Mats,Mats,http://www.kristdemokraterna.se/matsodell,mats.odell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0700424025906_max.jpg,http://data.riksdagen.se/person/0700424025906,2002-09-30,2006-10-02,2002,,
0700424025906,KD,Kristdemokraterna,Stockholms län,1947,male,Mats Odell,Odell,Mats,Mats,http://www.kristdemokraterna.se/matsodell,mats.odell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0700424025906_max.jpg,http://data.riksdagen.se/person/0700424025906,1998-10-05,2002-09-30,1998,,
0700424025906,KD,Kristdemokraterna,Stockholms län,1947,male,Mats Odell,Odell,Mats,Mats,http://www.kristdemokraterna.se/matsodell,mats.odell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0700424025906_max.jpg,http://data.riksdagen.se/person/0700424025906,1994-10-08,1998-10-05,1994,,
0789744347006,FP,Folkpartiet liberalerna ,"",1947,male,Lennart Rohdin,Rohdin,Lennart,Lennart,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0789744347006_max.jpg,http://data.riksdagen.se/person/0789744347006,1994-10-03,1998-10-05,1994,,
0914994510206,M,Moderata samlingspartiet,Örebro län,1947,female,Lolo Lindström,Lindström,Lolo,Lolo,"",lolo.lindstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0914994510206_max.jpg,http://data.riksdagen.se/person/0914994510206,2013-09-19,2014-09-29,2010,Elisabeth Svantesson,
0156574552406,FP,Folkpartiet liberalerna ,"",1947,female,Eva Eriksson,Eriksson,Eva,Eva,http://www.eva.folkpartiet.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0156574552406_max.jpg,http://data.riksdagen.se/person/0156574552406,1994-10-03,1998-10-05,1994,,
0137934715906,MP,Miljöpartiet de gröna,Västra Götalands läns norra,1947,female,Lena Klevenås,Klevenås,Lena,Lena,http://hem2.passagen.se/klevenas,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0137934715906_max.jpg,http://data.riksdagen.se/person/0137934715906,1994-10-03,1998-10-05,1994,,
0282644582407,V,Vänsterpartiet,"",1947,male,Carlinge Wisberg,Wisberg,Carlinge,Carlinge,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0282644582407_max.jpg,http://data.riksdagen.se/person/0282644582407,1998-10-05,2002-09-30,1998,,
0377384542907,KD,Kristdemokraterna,Kalmar län,1947,female,Chatrine Pålsson Ahlgren,Pålsson Ahlgren,Chatrine,Chatrine,http://www.kristdemokraterna.se/chatrinepalsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0377384542907_max.jpg,http://data.riksdagen.se/person/0377384542907,2006-10-02,2009-10-31,2006,,
0377384542907,KD,Kristdemokraterna,Kalmar län,1947,female,Chatrine Pålsson Ahlgren,Pålsson Ahlgren,Chatrine,Chatrine,http://www.kristdemokraterna.se/chatrinepalsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0377384542907_max.jpg,http://data.riksdagen.se/person/0377384542907,2002-09-30,2006-10-02,2002,,
0377384542907,KD,Kristdemokraterna,Kalmar län,1947,female,Chatrine Pålsson Ahlgren,Pålsson Ahlgren,Chatrine,Chatrine,http://www.kristdemokraterna.se/chatrinepalsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0377384542907_max.jpg,http://data.riksdagen.se/person/0377384542907,1998-10-05,2002-09-30,1998,,
0377384542907,KD,Kristdemokraterna,Kalmar län,1947,female,Chatrine Pålsson Ahlgren,Pålsson Ahlgren,Chatrine,Chatrine,http://www.kristdemokraterna.se/chatrinepalsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0377384542907_max.jpg,http://data.riksdagen.se/person/0377384542907,1994-10-03,1998-10-05,1994,,
0340854285007,S,Socialdemokraterna,Södermanlands län,1947,female,Laila Bjurling,Bjurling,Laila,Laila,http://www.socialdemokraterna.se/lailabjurling,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0340854285007_max.jpg,http://data.riksdagen.se/person/0340854285007,2006-10-02,2010-10-04,2006,,
0340854285007,S,Socialdemokraterna,Södermanlands län,1947,female,Laila Bjurling,Bjurling,Laila,Laila,http://www.socialdemokraterna.se/lailabjurling,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0340854285007_max.jpg,http://data.riksdagen.se/person/0340854285007,2002-09-30,2006-10-02,2002,,
0340854285007,S,Socialdemokraterna,Södermanlands län,1947,female,Laila Bjurling,Bjurling,Laila,Laila,http://www.socialdemokraterna.se/lailabjurling,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0340854285007_max.jpg,http://data.riksdagen.se/person/0340854285007,1998-10-05,2002-09-30,1998,,
0340854285007,S,Socialdemokraterna,Södermanlands län,1947,female,Laila Bjurling,Bjurling,Laila,Laila,http://www.socialdemokraterna.se/lailabjurling,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0340854285007_max.jpg,http://data.riksdagen.se/person/0340854285007,1995-10-10,1998-10-05,1994,,
0340854285007,S,Socialdemokraterna,Södermanlands län,1947,female,Laila Bjurling,Bjurling,Laila,Laila,http://www.socialdemokraterna.se/lailabjurling,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0340854285007_max.jpg,http://data.riksdagen.se/person/0340854285007,1994-10-08,1995-10-09,1994,Göran Persson,
0352254228107,C,Centerpartiet,Östergötlands län,1947,male,Staffan Danielsson,Danielsson,Staffan,Staffan,http://staffandanielsson.blogspot.com,staffan.danielsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0352254228107_max.jpg,http://data.riksdagen.se/person/0352254228107,2015-08-01,2018-09-24,2014,,
0352254228107,C,Centerpartiet,Östergötlands län,1947,male,Staffan Danielsson,Danielsson,Staffan,Staffan,http://staffandanielsson.blogspot.com,staffan.danielsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0352254228107_max.jpg,http://data.riksdagen.se/person/0352254228107,2014-09-29,2014-10-03,2014,Lena Ek,
0352254228107,C,Centerpartiet,Östergötlands län,1947,male,Staffan Danielsson,Danielsson,Staffan,Staffan,http://staffandanielsson.blogspot.com,staffan.danielsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0352254228107_max.jpg,http://data.riksdagen.se/person/0352254228107,2010-10-04,2014-09-29,2010,,
0352254228107,C,Centerpartiet,Östergötlands län,1947,male,Staffan Danielsson,Danielsson,Staffan,Staffan,http://staffandanielsson.blogspot.com,staffan.danielsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0352254228107_max.jpg,http://data.riksdagen.se/person/0352254228107,2006-10-02,2010-10-04,2006,,
0352254228107,C,Centerpartiet,Östergötlands län,1947,male,Staffan Danielsson,Danielsson,Staffan,Staffan,http://staffandanielsson.blogspot.com,staffan.danielsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0352254228107_max.jpg,http://data.riksdagen.se/person/0352254228107,2004-07-20,2006-10-02,2002,,
0352254228107,C,Centerpartiet,Östergötlands län,1947,male,Staffan Danielsson,Danielsson,Staffan,Staffan,http://staffandanielsson.blogspot.com,staffan.danielsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0352254228107_max.jpg,http://data.riksdagen.se/person/0352254228107,2003-10-09,2003-11-08,2002,"",
0401344912307,MP,Miljöpartiet de gröna,Stockholms kommun,1947,female,Eva Goës,Goës,Eva,Eva,http://www.itv.se/mp_hsand/eva/index.html,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0401344912307_max.jpg,http://data.riksdagen.se/person/0401344912307,1994-10-21,1998-10-05,1994,,
0537484650407,M,Moderata samlingspartiet,"",1947,male,Bo Lundgren,Lundgren,Bo,Bo,http://www.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0537484650407_max.jpg,http://data.riksdagen.se/person/0537484650407,2002-09-30,2004-09-30,2002,,
0537484650407,M,Moderata samlingspartiet,"",1947,male,Bo Lundgren,Lundgren,Bo,Bo,http://www.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0537484650407_max.jpg,http://data.riksdagen.se/person/0537484650407,1998-10-05,2002-09-30,1998,,
0537484650407,M,Moderata samlingspartiet,"",1947,male,Bo Lundgren,Lundgren,Bo,Bo,http://www.moderat.se,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0537484650407_max.jpg,http://data.riksdagen.se/person/0537484650407,1994-10-03,1998-10-05,1994,,
0747244983307,C,Centerpartiet,Skåne läns västra,1947,female,Anna Corshammar-Bojerud,Corshammar-Bojerud,Anna,Anna,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0747244983307_max.jpg,http://data.riksdagen.se/person/0747244983307,1997-06-01,1998-10-05,1994,,
0747244983307,C,Centerpartiet,Skåne läns västra,1947,female,Anna Corshammar-Bojerud,Corshammar-Bojerud,Anna,Anna,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0747244983307_max.jpg,http://data.riksdagen.se/person/0747244983307,1997-04-21,1997-05-31,1994,Helena Nilsson,
0747244983307,C,Centerpartiet,Skåne läns västra,1947,female,Anna Corshammar-Bojerud,Corshammar-Bojerud,Anna,Anna,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0747244983307_max.jpg,http://data.riksdagen.se/person/0747244983307,1996-03-11,1996-05-31,1994,Helena Nilsson,
0874604979107,S,Socialdemokraterna,"",1947,female,Margareta Winberg,Winberg,Margareta,Margareta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0874604979107_max.jpg,http://data.riksdagen.se/person/0874604979107,2002-09-30,2003-10-30,2002,,
0874604979107,S,Socialdemokraterna,"",1947,female,Margareta Winberg,Winberg,Margareta,Margareta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0874604979107_max.jpg,http://data.riksdagen.se/person/0874604979107,1994-10-03,1994-10-07,1994,,
0163254848207,V,Vänsterpartiet,"",1947,female,Eva Zetterberg,Zetterberg,Eva,Eva,http://www.ledamotstv.pi.se/evahomepage/index.html,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0163254848207_max.jpg,http://data.riksdagen.se/person/0163254848207,1998-10-05,2002-09-30,1998,,
0163254848207,V,Vänsterpartiet,"",1947,female,Eva Zetterberg,Zetterberg,Eva,Eva,http://www.ledamotstv.pi.se/evahomepage/index.html,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0163254848207_max.jpg,http://data.riksdagen.se/person/0163254848207,1994-10-03,1998-10-05,1994,,
0251564185908,S,Socialdemokraterna,Skåne läns norra och östra,1947,female,Kerstin Engle,Engle,Kerstin,Kerstin,http://www.socialdemokraterna.se/kerstinengle,kerstin.engle@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251564185908_max.jpg,http://data.riksdagen.se/person/0251564185908,2010-10-04,2014-09-29,2010,,
0251564185908,S,Socialdemokraterna,Skåne läns norra och östra,1947,female,Kerstin Engle,Engle,Kerstin,Kerstin,http://www.socialdemokraterna.se/kerstinengle,kerstin.engle@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251564185908_max.jpg,http://data.riksdagen.se/person/0251564185908,2006-10-02,2010-10-04,2006,,
0251564185908,S,Socialdemokraterna,Skåne läns norra och östra,1947,female,Kerstin Engle,Engle,Kerstin,Kerstin,http://www.socialdemokraterna.se/kerstinengle,kerstin.engle@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0251564185908_max.jpg,http://data.riksdagen.se/person/0251564185908,2002-09-30,2006-10-02,2002,,
0280164118408,S,Socialdemokraterna,Värmlands län,1947,male,Tommy Ternemar,Ternemar,Tommy,Tommy,http://www.socialdemokraterna.se/tommyternemar,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0280164118408_max.jpg,http://data.riksdagen.se/person/0280164118408,2006-10-02,2010-10-04,2006,,
0280164118408,S,Socialdemokraterna,Värmlands län,1947,male,Tommy Ternemar,Ternemar,Tommy,Tommy,http://www.socialdemokraterna.se/tommyternemar,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0280164118408_max.jpg,http://data.riksdagen.se/person/0280164118408,2002-09-30,2006-10-02,2002,,
0284604377408,C,Centerpartiet,Västmanlands län,1947,male,Jörgen Johansson,Johansson,Jörgen,Jörgen,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0284604377408_max.jpg,http://data.riksdagen.se/person/0284604377408,2010-03-01,2010-06-07,2006,,2010-06-13
0284604377408,C,Centerpartiet,Västmanlands län,1947,male,Jörgen Johansson,Johansson,Jörgen,Jörgen,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0284604377408_max.jpg,http://data.riksdagen.se/person/0284604377408,2006-10-02,2010-01-18,2006,,2010-06-13
0284604377408,C,Centerpartiet,Västmanlands län,1947,male,Jörgen Johansson,Johansson,Jörgen,Jörgen,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0284604377408_max.jpg,http://data.riksdagen.se/person/0284604377408,2002-09-30,2006-10-02,2002,,2010-06-13
0682674527208,S,Socialdemokraterna,Skåne läns södra,1947,female,Anita Jönsson,Jönsson,Anita,Anita,http://www.socialdemokraterna.se/anitajonsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0682674527208_max.jpg,http://data.riksdagen.se/person/0682674527208,2002-09-30,2006-10-02,2002,,
0682674527208,S,Socialdemokraterna,Skåne läns södra,1947,female,Anita Jönsson,Jönsson,Anita,Anita,http://www.socialdemokraterna.se/anitajonsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0682674527208_max.jpg,http://data.riksdagen.se/person/0682674527208,1998-10-05,2002-09-30,1998,,
0682674527208,S,Socialdemokraterna,Skåne läns södra,1947,female,Anita Jönsson,Jönsson,Anita,Anita,http://www.socialdemokraterna.se/anitajonsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0682674527208_max.jpg,http://data.riksdagen.se/person/0682674527208,1994-10-03,1998-10-05,1994,,
0636794729408,C,Centerpartiet,"",1947,female,Karin Starrin,Starrin,Karin,Karin,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0636794729408_max.jpg,http://data.riksdagen.se/person/0636794729408,1995-10-10,1997-04-30,1994,,
0636794729408,C,Centerpartiet,"",1947,female,Karin Starrin,Starrin,Karin,Karin,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0636794729408_max.jpg,http://data.riksdagen.se/person/0636794729408,1994-10-03,1995-01-09,1994,,
0664794700308,M,Moderata samlingspartiet,"",1947,male,Jerry Martinger,Martinger,Jerry,Jerry,http://www.moderat.se/rdled/j_martin.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0664794700308_max.jpg,http://data.riksdagen.se/person/0664794700308,1998-10-05,2001-01-30,1998,,
0664794700308,M,Moderata samlingspartiet,"",1947,male,Jerry Martinger,Martinger,Jerry,Jerry,http://www.moderat.se/rdled/j_martin.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0664794700308_max.jpg,http://data.riksdagen.se/person/0664794700308,1994-10-03,1998-10-05,1994,,
0792474127508,S,Socialdemokraterna,Västerbottens län,1947,male,Karl Gustav Abramsson,Abramsson,Karl Gustav,Karl Gustav,http://www.socialdemokraterna.se/kgabramsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0792474127508_max.jpg,http://data.riksdagen.se/person/0792474127508,2006-10-02,2010-10-04,2006,,
0792474127508,S,Socialdemokraterna,Västerbottens län,1947,male,Karl Gustav Abramsson,Abramsson,Karl Gustav,Karl Gustav,http://www.socialdemokraterna.se/kgabramsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0792474127508_max.jpg,http://data.riksdagen.se/person/0792474127508,2002-09-30,2006-10-02,2002,,
0792474127508,S,Socialdemokraterna,Västerbottens län,1947,male,Karl Gustav Abramsson,Abramsson,Karl Gustav,Karl Gustav,http://www.socialdemokraterna.se/kgabramsson,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0792474127508_max.jpg,http://data.riksdagen.se/person/0792474127508,1998-10-05,2002-09-30,1998,,
0993294767708,V,Vänsterpartiet,Kalmar län,1947,male,Lennart Beijer,Beijer,Lennart,Lennart,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0993294767708_max.jpg,http://data.riksdagen.se/person/0993294767708,2002-09-30,2006-10-02,2002,,
0993294767708,V,Vänsterpartiet,Kalmar län,1947,male,Lennart Beijer,Beijer,Lennart,Lennart,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0993294767708_max.jpg,http://data.riksdagen.se/person/0993294767708,1998-10-05,2002-09-30,1998,,
0993294767708,V,Vänsterpartiet,Kalmar län,1947,male,Lennart Beijer,Beijer,Lennart,Lennart,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0993294767708_max.jpg,http://data.riksdagen.se/person/0993294767708,1994-10-03,1998-10-05,1994,,
0155044813008,M,Moderata samlingspartiet,"",1947,male,Carl-Axel Johansson,Johansson,Carl-Axel,Carl-Axel,http://www.ystad.nu/carl-axel/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0155044813008_max.jpg,http://data.riksdagen.se/person/0155044813008,2002-09-30,2004-09-13,2002,,
0155044813008,M,Moderata samlingspartiet,"",1947,male,Carl-Axel Johansson,Johansson,Carl-Axel,Carl-Axel,http://www.ystad.nu/carl-axel/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0155044813008_max.jpg,http://data.riksdagen.se/person/0155044813008,2001-03-01,2002-09-30,1998,,
0640774576009,S,Socialdemokraterna,Skåne läns södra,1948,female,Inger Jarl Beck,Jarl Beck,Inger,Inger,http://www.socialdemokraterna.se/ingerjarlbeck,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0640774576009_max.jpg,http://data.riksdagen.se/person/0640774576009,2006-10-02,2010-10-04,2006,,
0640774576009,S,Socialdemokraterna,Skåne läns södra,1948,female,Inger Jarl Beck,Jarl Beck,Inger,Inger,http://www.socialdemokraterna.se/ingerjarlbeck,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0640774576009_max.jpg,http://data.riksdagen.se/person/0640774576009,2002-10-21,2006-10-02,2002,"",
0933424396309,S,Socialdemokraterna,Östergötlands län,1948,male,Billy Gustafsson,Gustafsson,Billy,Billy,http://www.sap.se/billygustafsson,billy.gustafsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0933424396309_max.jpg,http://data.riksdagen.se/person/0933424396309,2010-10-04,2014-09-29,2010,,
0933424396309,S,Socialdemokraterna,Östergötlands län,1948,male,Billy Gustafsson,Gustafsson,Billy,Billy,http://www.sap.se/billygustafsson,billy.gustafsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0933424396309_max.jpg,http://data.riksdagen.se/person/0933424396309,2006-10-02,2010-10-04,2006,,
