id,name__en,name,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__IMDB,identifier__NLA,birth_date,death_date,identifier__freebase,given_name,identifier__NTA,identifier__Muzinger,website,identifier__CiNii,identifier__NDL,birth_name,family_name,identifier__UScongress,wikipedia__en,identifier__NNDB,identifier__Munzinger,name__nb,name__it,name__de,name__nl,name__af,name__ar,name__bcl,name__bg,name__br,name__ca,name__ceb,name__cs,name__da,name__eo,name__es,name__et,name__eu,name__fa,name__fi,name__fo,name__fr,name__gl,name__he,name__hu,name__id,name__ilo,name__io,name__ja,name__ko,name__la,name__mr,name__ms,name__oc,name__pag,name__pam,name__pl,name__pt,name__ru,name__sk,name__sv,name__ta,name__th,name__tl,name__tr,name__uk,name__vi,name__war,name__zh,name__sr,name__jv,name__hr,name__de_ch,name__el,name__en_ca,name__en_gb,name__mg,name__pt_br,name__yue,name__nan,name__hy,name__arz,name__lv,name__sh,name__cbk_zam,name__nn,name__kk,name__lb,name__zh_yue,wikipedia__af,wikipedia__ar,wikipedia__arz,wikipedia__bcl,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__cbk_zam,wikipedia__ceb,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__de,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__eswikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fo,wikipedia__fr,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ilo,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__kk,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pag,wikipedia__pam,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__war,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__sw,name__bn,name__ia,name__mk,name__yo,name__ka,name__lt,name__qu,name__ro,wikipedia__bn,wikipedia__ia,wikipedia__ka,wikipedia__lt,wikipedia__mk,wikipedia__qu,wikipedia__ro,wikipedia__sw,wikipedia__yo,name__be,name__zh_mo,name__zh_my,name__simple,wikipedia__be,wikipedia__plwikiquote,name__ml,name__gsw,name__co,name__fy,name__haw,name__is,name__ksh,name__nds,name__pap,name__pdc,name__pih,name__pms,name__scn,name__sco,name__sc,wikipedia__als,wikipedia__bgwikiquote,wikipedia__co,wikipedia__fy,wikipedia__haw,wikipedia__is,wikipedia__ksh,wikipedia__ml,wikipedia__nds,wikipedia__nn,wikipedia__pap,wikipedia__pdc,wikipedia__pih,wikipedia__pms,wikipedia__scn,wikipedia__sco,wikipedia__sc,name__uz,name__ga,name__az,name__an,name__lmo,name__nds_nl,name__sl,name__sq,name__wa,wikipedia__az,wikipedia__ga,wikipedia__itwikiquote,wikipedia__uz,wikipedia__eswikisource,name__pa,wikipedia__pa,name__be_tarask,wikipedia__be_x_old
Q4776523,Antonio Cerilles,Antonio Cerilles,,male,,,,,,,,,1948-10-07,,,Antonio,,,,,,,,,Antonio Cerilles,,,,,Antonio Cerilles,Antonio Cerilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Антонио Сериллес,,,,,Antonio Cerilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Cerilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4776555,Antonio Cuenco,Antonio Cuenco,,male,,,,,,,,,1936-03-26,,,Antonio,,,,,,,,,Antonio Cuenco,,,,,Antonio Cuenco,Antonio Cuenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Cuenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Cuenco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4776584,Antonio Eduardo Nachura,Antonio Eduardo Nachura,,male,,,,,,,,,1941-06-13,,,Antonio,,,,,,,,,Antonio Eduardo Nachura,,,,,Antonio Eduardo Nachura,,,,,,,,,,,,,,,,,,Antonio Eduardo Nachura,,,,,,,,,,,,,,,,,,,,,,Antonio Eduardo Nachura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Eduardo Nachura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4776612,Antonio Ferrer,Antonio Ferrer,,male,,,,,,,,,,,,Antonio,,,,,,,,,Antonio Ferrer,,,,,Antonio Ferrer,Antonio Ferrer,,,,,,Antonio Ferrer,,,,,Antonio Ferrer,,,,,,,Antonio Ferrer,,,,,,,,,,,,,,,,,,,,,Antonio Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4776725,"Antonio Lagdameo, Jr.","Antonio Lagdameo, Jr.",,male,,,,,,,,,1968-01-22,,,Antonio,,,,,,,,,"Antonio Lagdameo, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4776734,Antonio Ledesma Jayme,Antonio Ledesma Jayme,https://upload.wikimedia.org/wikipedia/commons/1/1a/Antonio_l_jayme.jpg,male,,68127787,,,,,,,1854-07-24,1937-10-09,,Antonio,,,,,,,,,Antonio Ledesma Jayme,,,Antonio Ledesma Jayme,,Antonio Ledesma Jayme,Antonio Jayme,,,,,,,,,Antonio Ledesma Jayme,,Antonio Ledesma Jayme,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Ledesma Jayme,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Ledesma Jayme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Jayme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4776976,Antonio Serapio,Antonio Serapio,,male,,,,,,,,,1937-06-13,2007-02-19,,Antonio,,,,,,,,,Antonio Serapio,,,,,Antonio Serapio,,,,,,,,,,,,,,,,,,Antonio Serapio,,,,,,,,,,,,,,,,,,,,,,Antonio Serapio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Serapio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4777091,Antonio del Rosario,Antonio del Rosario,,male,,,,,,,,,1946-04-13,,,Antonio,,,,,,,del Rosario,,Antonio del Rosario,,,,,Antonio del Rosario,,,,,,,,,,,,,,,,,,Antonio del Rosario,,,,,,,,,,,,,,,,,,,,,,Antonio Del Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Del Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4795900,Arrel Olaño,Arrel Olaño,,male,,,,,,,,,1943-05-03,,,,,,,,,,,,Arrel Olaño,,,,,Arrel Olaño,,,,,,,,,,,,,,,,,,Arrel Olaño,,,,,,,,,,,,,,,,,,,,,,Arrel Olaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arrel Olaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4797889,Arthur B. Robes,Arthur B. Robes,,male,,,,,,,,,1963-11-06,,,Arthur,,,,,,,,,Arthur B. Robes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4798444,"Arthur Defensor, Sr.","Arthur Defensor, Sr.",,male,,,,,,,,,1941-12-25,,,Arthur,,,,,,,,,"Arthur Defensor, Sr.",,,,,,Arthur Defensor sr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Defensor Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Defensor sr.,,,,,,,,,,,,,,,Arthur Defensor Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4822523,Aurora Enerio-Cerilles,Aurora Enerio-Cerilles,,female,,,,,,,,,1949-09-17,,,Aurora,,,,,,,,,Aurora Enerio-Cerilles,,,,Aurora Enerio-Cerilles,,Aurora Enerio-Cerilles,,,,,,,,,,,,,,,,,Aurora Enerio-Cerilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q486359,Manny Pacquiao,Manny Pacquiao,https://upload.wikimedia.org/wikipedia/commons/4/4f/Manny_Pacquiao.jpg,male,0000 0001 0168 2654,151511376,,n2010050756,,,nm1301525,,1978-12-17,,/m/03pmbb,Manny,,,,,,,,,Manny Pacquiao,,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,ماني باكياو,Manny Pacquiao,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,مانی پاکیائو,Manny Pacquiao,,Manny Pacquiao,Manny Pacquiao,מני פקיאו,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,,マニー・パッキャオ,매니 파퀴아오,Emmanuel Pacquiao,,Manny Pacquiao,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,"Пакьяо, Мэнни",Manny Pacquiao,Manny Pacquiao,,แมนนี่ ปาเกียว,Manny Pacquiao,Manny Pacquiao,Менні Пакьяо,Pacquiao,Manny Pacquiao,曼尼·帕奎奥,,,Manny Pacquiao,,Μάνι Πακιάο,,,,,,,,,Menijs Pakjao,,Manny Pacquiao,Manny Pacquiao,Мэнни Пакьяо,Manny Pacquiao,,,ماني باكياو,,Manny Pacquiao,,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,,Manny Pacquiao,,Manny Pacquiao,Manny Pacquiao,,Μάνι Πακιάο,Manny Pacquiao,,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,مانی پاکیائو,Manny Pacquiao,,Manny Pacquiao,Manny Pacquiao,מני פקיאו,Manny Pacquiao,,,Manny Pacquiao,Manny Pacquiao,,Manny Pacquiao,マニー・パッキャオ,,Мэнни Пакьяо,매니 파퀴아오,Emmanuel Pacquiao,,Menijs Pakjao,,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,"Пакьяо, Мэнни",,,,,Manny Pacquiao,,แมนนี่ ปาเกียว,Manny Pacquiao,Manny Pacquiao,Менні Пак'яо,Manny Pacquiao,Manny Pacquiao,,,曼尼·帕奎奥,曼尼·帕奎奥,曼尼·帕奎奧,曼尼·帕奎奧,,,,,,Emmanuel Pacquiao,,,,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,,Emmanuel Pacquiao,,,,Manny Pacquiao,Manny Pacquiao,,,,,,,,,,Manny Pacquiao,,,,Manny Pacquiao,,,,,,Manny Pacquiao,,,,,,,,,,,,,,,,,,,,,Manny Pacquiao,Manny Pacquiao,Menni Pakyao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,Menni Pakyao,Manny Pacquiao,Manny Pacquiao,Manny Pacquiao,,,,,
Q4887876,Benhur Salimbangon,Benhur Salimbangon,,male,,,,,,,,,1945-06-03,,,,,,,,,,,,Benhur Salimbangon,,,,,Benhur Salimbangon,,,,,,,,,,,,,,,,,,Benhur Salimbangon,,,,,,,,,,,,,,,,,,,,,,Benhur Salimbangon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benhur Salimbangon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4888170,"Benjamin Abalos, Jr.","Benjamin Abalos, Jr.",,male,,,,,,,,,1962-07-19,,,Benjamin,,,,,,,,,"Benjamin Abalos, Jr.",,,,,"Benjamin Abalos, Jr.","Benjamin Abalos, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4889315,Benjamin Tupay Loong,Benjamin Tupay Loong,,male,,,,,,,,,,,,Benjamin,,,,,,,,,Benjamin Tupay Loong,,,,,Benjamin Tupay Loong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4889930,Benny Abante,Benny Abante,,male,,,,,,,,,1951-07-15,,,Benny,,,,,,,,,Benny Abante,,,,,Benny Abante,Benny Abante,,,,,,,,,,,,,,,,,Benny Abante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4893944,"Bernardo Piñol, Jr.","Bernardo Piñol, Jr.",,male,,,,,,,,,1957-09-23,,,Bernardo,,,,,,,,,"Bernardo Piñol, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4893968,Bernardo Vergara,Bernardo Vergara,,male,,,,,,,,,,,,Bernardo,,,,,,,,,Bernardo Vergara,,,,,Bernardo Vergara,Bernardo Vergara,,,,,,Bernardo Vergara,,,,,Bernardo Vergara,,,,,,,Bernardo Vergara,,,,,,,,,,,,,,,,,,,,,Bernardo Vergara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernardo Vergara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5031913,"Candido Pancrudo, Jr.","Candido Pancrudo, Jr.",,male,,,,,,,,,1955-12-20,,,,,,,,,,,,"Candido Pancrudo, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Candido Pancrudo Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Candido Pancrudo Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5041567,Carlo Oliver Diasnes,Carlo Oliver Diasnes,,male,,,,,,,,,1971-06-23,,,Carlo,,,,,,,,,Carlo Oliver Diasnes,,,,,Carlo Oliver Diasnes,Carlo Oliver Diasnes,,,,,,,,,,,Carlo Oliver Diasnes,,,,,,Carlo Oliver Diasnes,,,,,,,,,,,,,,,,,,,,,,Carlo Oliver Diasnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlo Oliver Diasnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5043632,Carmencita Reyes,Carmencita Reyes,,female,,,,,,,,,1931-11-09,,,,,,,,,,,,Carmencita Reyes,,,,,Carmencita Reyes,,,,,,,,,,,,Carmencita Reyes,,,,,,Carmencita Reyes,,,,,,,,,,,,,,,,,,,,,,Carmencita Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carmencita Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5056467,Cecilia Seares-Luna,Cecilia Seares-Luna,,female,,,,,,,,,1953-03-31,,,Cecilia,,,,,,,,,Cecilia Seares-Luna,,,,,,,,,,,,,,,,,,,,,,,Cecilia Seares-Luna,,,,,,,,,,,,,,,,,,,,,,Cecilia Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cecilia Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5110133,Christian Señeres,Christian Señeres,,male,,,,,,,,,1976-03-03,,,Christian,,,,,,,,,Christian Señeres,,,,,Christian Señeres,,,,,,,,,,,,Christian Señeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5162668,"Conrado Estrella, Sr.","Conrado Estrella, Sr.",,male,,,,,,,,,1917-08-18,2011-05-31,,Conrado,,,,,,,,,"Conrado Estrella, Sr.",,,,,,Conrado Estrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conrado Estrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5163871,Constantino Jaraula,Constantino Jaraula,,male,,234867576,,,,,,,1937-06-20,,,Constantino,,,,,,,,,Constantino Jaraula,,,,,Constantino Jaraula,,,,,,,,,,,,Constantino Jaraula,,,,,,Constantino Jaraula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5171719,Emilio Macias,Emilio Macias,,male,,,,,,,,,1933-10-08,2010-06-13,,Emilio,,,,,,,,,Emilio Macias,,,,,Emilio Macias,Emilio Macias II,,,,,,,,,,,Emilio Macias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emilio Macias II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q517255,Tomas Cabili,Tomas Cabili,https://upload.wikimedia.org/wikipedia/commons/0/03/Senator_tomas_cabili_at_a_senate_signing.jpg,male,,,,,,,,,1903-03-07,1957-03-17,/m/02r86zv,Tomas,,,,,,,,,Tomas Cabili,,,Tomas Cabili,,Tomas Cabili,Tomas Cabili,,,,,,,,,Tomas Cabili,,Tomas Cabili,,,,,,Tomas Cabili,,,,,,,,,,,,,,,,,,,Tomas Cabili,,,Tomas Cabili,,,,,,,,,,,,,,,,,,,,,,Tomas Cabili,,,,,,,,,,,,,,,,,Tomas Cabili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomas Cabili,,,,,,,,,,,,,,,Tomas Cabili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5185991,Crisologo Abines,Crisologo Abines,,male,,,,,,,,,,2008-01-28,,,,,,,,,,,Crisologo Abines,,,,,Crisologo Abines,,,,,,,,,,,,Crisologo Abines,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crisologo Abines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crisologo Abines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5186042,Crispin Oben,Crispin Oben,,male,,,,,,,,,1876-01-07,1947-08-29,,Crispin,,,,,,,,,Crispin Oben,,,,Crispin Oben,Crispin Oben,,,,,,,,,,,,Crispin Oben,,,,,,Crispin Oben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5219601,Danilo Fernandez,Danilo Fernandez,,male,,,,,,,,,1958-01-01,,,Danilo,,,,,,,,,Danilo Fernandez,,,,Danilo Fernandez,Danilo Fernandez,Danilo Fernandez,,,,,,,,,,,,,,,,,Danilo Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5221205,Dante Tiñga,Dante Tiñga,,male,,,,,,,,,1939-05-11,,,Dante,,,,,,,,,Dante Tiñga,,,,,Dante Tiñga,,,,,,,,,,,,,,,,,,Dante Tiñga,,,,,,,,,,,,,,,,,,,,,,Dante Tinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dante Tinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5223837,Darlene Antonino-Custodio,Darlene Antonino-Custodio,,female,,,,,,,,,1973-12-26,,,Darlene,,,,,,,,,Darlene Antonino-Custodio,,,,,,Darlene Antonino-Custodio,,,,,,,,,,,Darlene Antonino-Custodio,,,,,,Darlene Antonino-Custodio,,,,,,,,,,,,,,,,,,,,,,Darlene Antonino-Custodio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darlene Antonino-Custodio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
